sample_id,position,velocity,acceleration
pmks_positive_0214,-6.9293280128979164,-2.845401211290945,-3.7608555791885641
pmks_positive_0215,-6.8813810847961721,-2.9083029529401396,-3.7870581242789001
pmks_positive_0216,-6.832382238921384,-2.9716262057108698,-3.811410810960207
pmks_positive_0217,-6.7823247143000307,-3.0353388248239686,-3.8337554774686957
pmks_positive_0218,-6.7312023078068197,-3.099406005492686,-3.8539311628423141
pmks_positive_0219,-6.6790094188646636,-3.1637902403141331,-3.8717746004084419
pmks_positive_0220,-6.6257410947839457,-3.2284512852896508,-3.8871207596401134
pmks_positive_0221,-6.5713930765907458,-3.293346135272277,-3.8998034353290691
pmks_positive_0222,-6.5159618451802137,-3.3584290096168981,-3.9096558823958767
pmks_positive_0223,-6.4594446676189703,-3.4236513487750675,-3.9165114939979557
pmks_positive_0224,-6.401839643408147,-3.4889618225319574,-3.9202045199136699
pmks_positive_0225,-6.3431457505076283,-3.554306350526685,-3.9205708214860202
pmks_positive_0226,-6.283362890911901,-3.6196281356295339,-3.9174486587144304
pmks_positive_0227,-6.2224919355589821,-3.6848677106703649,-3.9106795044007683
pmks_positive_0228,-6.1605347683463991,-3.7499629989220984,-3.9001088796000705
pmks_positive_0229,-6.0974943290223225,-3.8148493886421111,-3.8855872040122676
pmks_positive_0230,-6.0333746547157618,-3.8794598218636436,-3.8669706543932909
pmks_positive_0231,-5.9681809198675815,-3.9437248975097328,-3.8441220235771274
pmks_positive_0232,-5.9019194743238668,-4.0075729887752756,-3.8169115722992899
pmks_positive_0233,-5.8345978793552407,-4.0709303745899916,-3.7852178657097864
pmks_positive_0234,-5.7662249413699307,-4.1337213848381076,-3.7489285862721986
pmks_positive_0235,-5.6968107430950212,-4.1958685588714006,-3.7079413146749927
pmks_positive_0236,-5.6263666720090786,-4.2572928167130382,-3.662164270439221
pmks_positive_0237,-5.5549054458207232,-4.317913642212396,-3.611517004098987
pmks_positive_0238,-5.4824411348009479,-4.3776492772782367,-3.5559310331590375
pmks_positive_0239,-5.4089891807927986,-4.4364169261913577,-3.4953504144972185
pmks_positive_0240,-5.3345664127394965,-4.4941329688803933,-3.4297322464735078
pmks_positive_0241,-5.2591910585916839,-4.5507131819379651,-3.3590470947247644
pmks_positive_0242,-5.1828827534756741,-4.6060729660607826,-3.2832793364542665
pmks_positive_0243,-5.1056625440271244,-4.6601275785184093,-3.2024274189535142
pmks_positive_0244,-5.0275528888184233,-4.7127923691926856,-3.1165040291044654
pmks_positive_0245,-4.9485776548327305,-4.7639830186844714,-3.025536171684414
pmks_positive_0246,-4.8687621099629919,-4.8136157769573131,-2.9295651554124711
pmks_positive_0247,-4.7881329115397309,-4.861607700979504,-2.8286464868141969
pmks_positive_0248,-4.7067180909171578,-4.9078768898366603,-2.7228496731173344
pmks_positive_0249,-4.6245470341722044,-4.9523427158165454,-2.6122579365037844
pmks_positive_0250,-4.5416504589958562,-4.9949260500155805,-2.4969678431101046
pmks_positive_0251,-4.4580603878796898,-5.0355494810814427,-2.3770888511695345
pmks_positive_0252,-4.3738101177230249,-5.0741375257871528,-2.2527427836053109
pmks_positive_0253,-4.2889341860070385,-5.1106168302275066,-2.1240632312008549
pmks_positive_0254,-4.2034683337014931,-5.1449163605367891,-1.9911948931743713
pmks_positive_0255,-4.1174494650870708,-5.1769675821455241,-1.8542928625627466
pmks_positive_0256,-4.0309156046915975,-5.2067046267212929,-1.7135218642654502
pmks_positive_0257,-3.9439058515517038,-5.2340644460723027,-1.5690554539096859
pmks_positive_0258,-3.8564603310221797,-5.2589869524300532,-1.4210751858722583
pmks_positive_0259,-3.7686201443640073,-5.2814151446668598,-1.2697697588348431
pmks_positive_0260,-3.6804273163481644,-5.3012952201431034,-1.1153341471624461
pmks_positive_0261,-3.5919247411163404,-5.3185766720156273,-0.95796872618837137
pmks_positive_0262,-3.503156126541346,-5.3332123719710021,-0.79787839917309356
pmks_positive_0263,-3.4141659373295288,-5.3451586384734098,-0.63527173329118636
pmks_positive_0264,-3.3249993371051159,-5.3543752907355833,-0.47036011150385981
pmks_positive_0265,-3.2357021297118234,-5.3608256887307491,-0.30335690660822401
pmks_positive_0266,-3.1463206999611328,-5.3644767596633747,-0.1344766831341877
