sample_id,sweep_id,sweep_index,input_angle_rad,input_direction,time_s,jacobian_condition,eligibility
pmks_positive_0326,pmks_positive,326,7.2605696882964104,1,5.4333333333333336,1.3349841984497759,eligible
pmks_positive_0327,pmks_positive,327,7.2780229808163535,1,5.4500000000000002,1.3354105612831408,eligible
pmks_positive_0328,pmks_positive,328,7.2954762733362966,1,5.4666666666666668,1.3358724029970213,eligible
pmks_positive_0329,pmks_positive,329,7.3129295658562397,1,5.4833333333333334,1.3363657124130004,eligible
pmks_positive_0330,pmks_positive,330,7.3303828583761828,1,5.5,1.3368865392193714,eligible
pmks_positive_0331,pmks_positive,331,7.3478361508961267,1,5.5166666666666666,1.3374310009795169,eligible
pmks_positive_0332,pmks_positive,332,7.3652894434160698,1,5.5333333333333332,1.3379952897616332,eligible
pmks_positive_0333,pmks_positive,333,7.3827427359360129,1,5.5499999999999998,1.3385756783952032,eligible
pmks_positive_0334,pmks_positive,334,7.4001960284559569,1,5.5666666666666664,1.3391685263620885,eligible
pmks_positive_0335,pmks_positive,335,7.4176493209759,1,5.583333333333333,1.3397702853321285,eligible
pmks_positive_0336,pmks_positive,336,7.4351026134958431,1,5.5999999999999996,1.3403775043547166,eligible
pmks_positive_0337,pmks_positive,337,7.4525559060157862,1,5.6166666666666671,1.3409868347190086,eligible
pmks_positive_0338,pmks_positive,338,7.4700091985357293,1,5.6333333333333337,1.3415950344962422,eligible
pmks_positive_0339,pmks_positive,339,7.4874624910556733,1,5.6500000000000004,1.3421989727781525,eligible
pmks_positive_0340,pmks_positive,340,7.5049157835756164,1,5.666666666666667,1.3427956336256726,eligible
pmks_positive_0341,pmks_positive,341,7.5223690760955595,1,5.6833333333333336,1.3433821197420979,eligible
pmks_positive_0342,pmks_positive,342,7.5398223686155035,1,5.7000000000000002,1.3439556558846384,eligible
pmks_positive_0343,pmks_positive,343,7.5572756611354466,1,5.7166666666666668,1.344513592027899,eligible
pmks_positive_0344,pmks_positive,344,7.5747289536553897,1,5.7333333333333334,1.3450534062922623,eligible
pmks_positive_0345,pmks_positive,345,7.5921822461753328,1,5.75,1.345572707649517,eligible
