sample_id,theta_delta_rad,omega_rad_s,alpha_rad_s2
matlab_0239,4.1713369122664128,1.0471975511965976,0
matlab_0240,4.1887902047863559,1.0471975511965976,0
matlab_0241,4.206243497306299,1.0471975511965976,0
matlab_0242,4.2236967898262421,1.0471975511965976,0
matlab_0243,4.2411500823461852,1.0471975511965976,0
matlab_0244,4.2586033748661283,1.0471975511965976,0
matlab_0245,4.2760566673860714,1.0471975511965976,0
matlab_0246,4.2935099599060145,1.0471975511965976,0
matlab_0247,4.3109632524259576,1.0471975511965976,0
matlab_0248,4.3284165449459007,1.0471975511965976,0
matlab_0249,4.3458698374658438,1.0471975511965976,0
matlab_0250,4.3633231299857869,1.0471975511965976,0
matlab_0251,4.38077642250573,1.0471975511965976,0
matlab_0252,4.3982297150256731,1.0471975511965976,0
matlab_0253,4.4156830075456162,1.0471975511965976,0
matlab_0254,4.4331363000655593,1.0471975511965976,0
matlab_0255,4.4505895925855024,1.0471975511965976,0
matlab_0256,4.4680428851054454,1.0471975511965976,0
matlab_0257,4.4854961776253885,1.0471975511965976,0
matlab_0258,4.5029494701453316,1.0471975511965976,0
matlab_0259,4.5204027626652747,1.0471975511965976,0
matlab_0260,4.5378560551852178,1.0471975511965976,0
matlab_0261,4.5553093477051609,1.0471975511965976,0
matlab_0262,4.572762640225104,1.0471975511965976,0
matlab_0263,4.5902159327450471,1.0471975511965976,0
matlab_0264,4.6076692252649902,1.0471975511965976,0
matlab_0265,4.6251225177849333,1.0471975511965976,0
matlab_0266,4.6425758103048764,1.0471975511965976,0
matlab_0267,4.6600291028248195,1.0471975511965976,0
matlab_0268,4.6774823953447626,1.0471975511965976,0
matlab_0269,4.6949356878647057,1.0471975511965976,0
matlab_0270,4.7123889803846488,1.0471975511965976,0
matlab_0271,4.7298422729045919,1.0471975511965976,0
matlab_0272,4.747295565424535,1.0471975511965976,0
matlab_0273,4.7647488579444781,1.0471975511965976,0
matlab_0274,4.7822021504644212,1.0471975511965976,0
matlab_0275,4.7996554429843643,1.0471975511965976,0
matlab_0276,4.8171087355043074,1.0471975511965976,0
matlab_0277,4.8345620280242505,1.0471975511965976,0
matlab_0278,4.8520153205441936,1.0471975511965976,0
matlab_0279,4.8694686130641367,1.0471975511965976,0
matlab_0280,4.8869219055840798,1.0471975511965976,0
matlab_0281,4.9043751981040229,1.0471975511965976,0
matlab_0282,4.921828490623966,1.0471975511965976,0
matlab_0283,4.9392817831439091,1.0471975511965976,0
matlab_0284,4.9567350756638522,1.0471975511965976,0
matlab_0285,4.9741883681837953,1.0471975511965976,0
matlab_0286,4.9916416607037384,1.0471975511965976,0
matlab_0287,5.0090949532236815,1.0471975511965976,0
matlab_0288,5.0265482457436246,1.0471975511965976,0
matlab_0289,5.0440015382635677,1.0471975511965976,0
matlab_0290,5.0614548307835108,1.0471975511965976,0
matlab_0291,5.0789081233034539,1.0471975511965976,0
matlab_0292,5.096361415823397,1.0471975511965976,0
matlab_0293,5.1138147083433401,1.0471975511965976,0
matlab_0294,5.1312680008632832,1.0471975511965976,0
matlab_0295,5.1487212933832263,1.0471975511965976,0
matlab_0296,5.1661745859031694,1.0471975511965976,0
matlab_0297,5.1836278784231125,1.0471975511965976,0
matlab_0298,5.2010811709430556,1.0471975511965976,0
matlab_0299,5.2185344634629987,1.0471975511965976,0
matlab_0300,5.2359877559829417,1.0471975511965976,0
matlab_0301,5.2534410485028848,1.0471975511965976,0
matlab_0302,5.2708943410228279,1.0471975511965976,0
matlab_0303,5.288347633542771,1.0471975511965976,0
matlab_0304,5.3058009260627141,1.0471975511965976,0
matlab_0305,5.3232542185826572,1.0471975511965976,0
matlab_0306,5.3407075111026003,1.0471975511965976,0
matlab_0307,5.3581608036225434,1.0471975511965976,0
matlab_0308,5.3756140961424865,1.0471975511965976,0
matlab_0309,5.3930673886624296,1.0471975511965976,0
matlab_0310,5.4105206811823727,1.0471975511965976,0
matlab_0311,5.4279739737023158,1.0471975511965976,0
matlab_0312,5.4454272662222589,1.0471975511965976,0
matlab_0313,5.462880558742202,1.0471975511965976,0
matlab_0314,5.4803338512621451,1.0471975511965976,0
matlab_0315,5.4977871437820882,1.0471975511965976,0
matlab_0316,5.5152404363020313,1.0471975511965976,0
matlab_0317,5.5326937288219744,1.0471975511965976,0
matlab_0318,5.5501470213419175,1.0471975511965976,0
matlab_0319,5.5676003138618606,1.0471975511965976,0
matlab_0320,5.5850536063818037,1.0471975511965976,0
matlab_0321,5.6025068989017468,1.0471975511965976,0
matlab_0322,5.6199601914216899,1.0471975511965976,0
matlab_0323,5.637413483941633,1.0471975511965976,0
matlab_0324,5.6548667764615761,1.0471975511965976,0
matlab_0325,5.6723200689815192,1.0471975511965976,0
matlab_0326,5.6897733615014623,1.0471975511965976,0
matlab_0327,5.7072266540214054,1.0471975511965976,0
matlab_0328,5.7246799465413485,1.0471975511965976,0
