sample_id,theta_delta_rad,omega_rad_s,alpha_rad_s2
matlab_0080,-0.30165899065105056,0.1895367014485704,0.64542283543589696
matlab_0081,-0.29841073467854062,0.20023393010980001,0.63819246611045288
matlab_0082,-0.29498521006555078,0.21080809298503173,0.63065778568416964
matlab_0083,-0.29138450938093802,0.2212542611266485,0.6228359802320026
matlab_0084,-0.28761080494630753,0.2315677936570871,0.61474441754202269
matlab_0085,-0.28366634401361368,0.24174434007826856,0.60640056132439513
matlab_0086,-0.27955344391604031,0.25177984117799751,0.59782188873448672
matlab_0087,-0.2752744872150541,0.26167052859314938,0.58902581174778512
matlab_0088,-0.27083191686546754,0.27141292309778714,0.5800296028461922
matlab_0089,-0.26622823141913737,0.28100383169133941,0.57085032539615266
matlab_0090,-0.2614659802866377,0.29044034356766324,0.56150476902047974
matlab_0091,-0.25654775907485139,0.29971982505020101,0.55200939018895967
matlab_0092,-0.25147620501697909,0.30883991358156904,0.54238025817902114
matlab_0093,-0.24625399250997621,0.31779851085785565,0.53263300648795797
matlab_0094,-0.24088382877291237,0.32659377519870797,0.52278278971318581
matlab_0095,-0.2353684496382337,0.33522411324406359,0.51284424585744293
matlab_0096,-0.22971061548640034,0.34368817106720662,0.50283146396216805
matlab_0097,-0.22391310733289213,0.35198482479180881,0.49275795692480168
matlab_0098,-0.21797872307513994,0.36011317079786426,0.48263663931459205
matlab_0099,-0.21191027390554762,0.36807251559803317,0.47247980996665945
matlab_0100,-0.20571058089544672,0.3758623654619942,0.46229913910544324
matlab_0101,-0.19938247175356649,0.38348241586206061,0.45210565972602795
matlab_0102,-0.19292877776142081,0.3909325408086407,0.44190976294487927
matlab_0103,-0.18635233088690839,0.39821278213920897,0.43172119701986517
matlab_0104,-0.17965596107640891,0.40532333881939564,0.42154906973265788
matlab_0105,-0.17284249372471661,0.41226455630965192,0.41140185382423322
matlab_0106,-0.16591474732131195,0.4190369160458125,0.40128739517575701
matlab_0107,-0.15887553127070353,0.42564102507677554,0.39121292343213926
